	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679857_20A.CEL	GSM679858_3B.CEL
205747_at	3.3256724915926	3.33007522807087	3.08047652968912	3.16541468932821	3.2767142580064	3.32710334626798
205748_s_at	8.97623449643751	8.88126661794701	8.93296158446523	9.17600333934051	7.64289817199275	7.98244346418365
205749_at	4.65464255840053	4.96059252575307	4.44645500073759	4.46123275524802	4.34508915620289	4.41120798179146
205750_at	7.7449879584349	7.90701545323204	7.97480964293246	7.96816319590496	8.19547521627374	8.23266360449288
205751_at	2.79527008927267	2.76245438351573	2.70986159532326	2.79197377769558	2.81156242018443	2.73320785022903
205752_s_at	5.05606949692685	5.15829121929411	4.7701290631793	5.31233500385853	5.16990367412223	5.18725311299422
205753_at	3.74476665452427	3.53059453250789	3.39280400156134	3.5894972393653	3.46375628063663	3.29260957615329
205754_at	4.67752911043646	4.38436648003178	4.35398072255047	4.57998942604599	4.207437016783	4.59367401077962
205755_at	3.67676275156375	3.37183531079183	3.56937338442043	3.33518515581243	3.21120802184542	2.91655856894245
205756_s_at	4.89855264438175	4.85010155511488	4.70576309919028	4.67406065246472	5.41512956870019	4.935040869806
205757_at	5.00717254541494	5.38321602917773	5.30024119348361	5.02719114755571	5.41553819219548	5.63493684359219
205758_at	3.82573082263235	3.81821799173876	3.94672993671776	3.97098312993321	4.04334363105542	3.9157784784598
205759_s_at	3.86619018540821	3.8186325526421	3.83790859109928	3.87597254837054	3.89573670647084	3.72347873475227
205760_s_at	8.43491539404315	8.59810162891166	8.45894042528661	8.57442046732828	8.66957307328594	8.61183761483977
205761_s_at	7.17829762673902	7.19726278184418	7.30199606686507	7.27955611550725	6.93848371475761	6.75761595133008
205762_s_at	5.33897029540429	5.26028794229158	5.38647870507546	5.42858128904546	5.3920739203459	5.2511201972556
205763_s_at	8.38849725270703	8.30170809812331	8.48461912504852	8.65852109429631	7.53549353151402	7.67521564393581
205764_at	2.24953913197832	2.21162237559316	2.36684210120954	2.57912851087431	2.60575557148691	2.52487975644149
