	GSM679849_17A.CEL	GSM679847_9A.CEL	GSM679848_13A.CEL	GSM679850_10B.CEL	GSM679859_11B.CEL	GSM679860_12B.CEL
201074_at	9.9765775523174	10.1781045072058	10.0011867925351	9.94090461426697	8.80445477601856	8.78410909117595
201075_s_at	9.6775543479297	9.94423248270491	9.64706399395491	9.88438861088888	8.22414895292145	8.54441813975752
201076_at	9.11939779692399	8.92632380475317	9.08577514397052	9.21238173427987	8.49308970535925	8.46280511259005
201077_s_at	11.2540317868203	11.1516083751656	11.2124136067422	11.3583427227328	10.808039476106	10.7217568177201
201078_at	10.0719860290762	10.4633526386304	10.0523543631418	10.2089123319104	9.95247492645042	9.98100523751143
201079_at	8.65154601538505	8.66891822634472	8.62360427827499	8.93347306556704	8.38186354337146	8.50658766539244
201080_at	7.36173936133835	7.37803380090111	7.38456238361229	7.17944867138748	7.6341732577054	7.54431834477294
201081_s_at	6.07591361432776	5.93882003190552	6.00770482729671	5.92620145966021	5.75381687428509	5.87258294028423
201082_s_at	7.95997763405463	8.10117958150959	8.1130585896066	8.3083998655524	8.38615175383747	8.4081343662087
201083_s_at	8.49908768429071	8.39843608350649	8.41509024230446	8.47246675092214	8.39397388716119	8.03605964157846
201084_s_at	11.407996151338	11.4711691979234	11.449999388838	11.3865926872185	11.3164828649262	11.2485283727737
201085_s_at	8.09918307182967	8.16426959196262	8.16898293001803	8.35825659598363	8.68548755758428	8.27735233454263
201086_x_at	10.4343077987289	10.5722452795068	10.387832998004	10.2193876754186	10.5563429711836	10.4557714776606
201087_at	7.14945589317245	7.12955884490279	7.29350207897004	7.45918275505818	7.70742386594822	7.83470982779667
201088_at	11.5773943921227	11.5817814422041	11.4360475615334	11.3550057329192	10.7711046346173	10.6343529518094
201089_at	9.35279981206781	9.4702459833492	9.46932172603225	9.491537895939	9.69186653838661	9.66799552487194
201090_x_at	13.5647423479141	13.5371939530408	13.5029954409091	13.5768919713597	13.0786416232088	13.0523004365107
201091_s_at	10.2522683681893	10.1178705421441	10.2885661890708	10.1585415694579	9.71044530558826	9.5071944658665
201092_at	10.6200348371038	10.5842513351559	10.6049646438965	10.3503056175314	9.80413307089129	9.87525180031634
201093_x_at	9.81534851426242	9.69982917703862	9.85435059779718	9.97418413898434	9.00836157652862	9.17643659502667
201094_at	13.0749178592557	13.0526951875479	13.0503707925082	13.0911260422284	13.1284573996717	13.1454938096113
201095_at	9.52915157378698	9.5475076244232	9.61852746160597	9.54824832601927	10.0040119628047	10.0940628350523
201096_s_at	9.83444255941413	9.81015156633819	9.81059249306263	10.019497821873	10.0827522195192	10.137834493451
201097_s_at	10.4056414581472	10.2996003682289	10.4003431715406	10.4907125827103	10.8282761797712	10.720767776726
201098_at	10.1795400807209	10.2930609510367	10.1494834158198	10.1025831603598	10.6068353491737	10.5944169211707
201099_at	8.20378035390513	8.13618477847056	8.12416980449739	7.89197495796812	8.09504998945363	8.10658989177519
201100_s_at	10.0326395384295	10.2998800166946	10.0613923383445	9.9543598418659	10.3699354351278	10.2071334518293
201101_s_at	8.51967311799021	8.70791557942158	8.50667055303058	9.09369233076335	8.80119391889987	8.54499498545727
201102_s_at	7.63910704653825	7.67828344262542	7.58935672671273	7.5692639005935	7.59248337511694	7.74937366322417
201103_x_at	10.7136065232702	11.0164666363097	10.6900434594784	10.580831498411	11.2566884815676	11.1247735947806
201104_x_at	9.68236493663441	9.9222138287483	9.47952415845089	9.73000266931767	10.350144760258	10.2722130466213
201105_at	11.9463366108185	11.6293704818898	12.0120934866862	12.0252490162091	12.789478110602	12.7996463291085
201106_at	10.919747449379	10.7713498729983	10.9172519242906	10.8849495500529	11.5852420966643	11.5503908083893
201107_s_at	3.55387112589889	3.90073841444663	3.73451866488214	3.44919457088068	3.96178298290467	4.14574317371439
201108_s_at	4.44689430518577	4.35247744474808	4.62659974193234	4.54217973341392	6.79146828453264	6.62410211857055
201109_s_at	3.99775999910239	3.54099686971612	3.77655418238662	4.01428659640202	7.72493422986887	7.55840776863002
201110_s_at	3.85617810808293	2.38726013805049	3.95826582631409	3.25914711699484	7.95612818217653	7.69878018931359
201111_at	11.0296448888353	10.9503462030094	10.9488333597099	10.8046231687956	9.13182268821124	9.14960916138163
201112_s_at	12.0757837307837	12.1821341359316	12.1340742282112	12.0538431639831	10.6809060482365	10.7603180503481
201113_at	10.630115172706	10.6201457121957	10.6997196946204	10.6965433992523	9.99775423293481	9.95483116090399
201114_x_at	11.8093162368438	11.7694950153611	11.8713446661447	11.7601110873124	11.3191717793109	11.2401077211777
201115_at	9.82710052168732	9.77826820989592	9.79495163677635	9.87097662474672	8.44221159034156	8.60974893382539
201116_s_at	6.88345025251281	7.92301040508665	7.10853722584296	7.94723094447796	9.99369263749663	10.0752500984983
201117_s_at	6.56367007023508	7.49991213092228	6.7093009249	7.22409217090361	9.53553474350282	9.3351780902106
201118_at	10.5274728383092	10.7645696994529	10.6161088028076	10.6263034907743	10.7459511952957	10.7359644191157
201119_s_at	11.5315206144266	11.4401240609389	11.5118163211173	11.5045478598972	10.8074863693947	10.7988964033131
201120_s_at	9.92599365861365	10.0354760399043	9.866263107126	10.2536960403802	9.68081544499366	9.59276525602884
201121_s_at	11.4401080240578	11.4676530878166	11.4232206583486	11.3997229506388	11.1246226044613	10.9925909843252
201122_x_at	8.25699792857694	8.26481243423984	8.40526431348142	8.46260277516771	8.22154886940177	8.22808248571097
